timestamp,frame,ego_speed,ego_acceleration,ego_jerk,ego_pos_x,ego_pos_y,ego_yaw,lead_speed,lead_acceleration,lead_target_speed,distance_headway,time_headway,relative_speed,ttc,throttle,brake,steer,longitudinal_control,control_mode,gear,lead_behavior_mode
4.9199,148,19.7726,3.9147,-8.7937,-5.49,24.25,89.8,17.1051,-0.0097,18.0,44.44,2.25,2.6675,16.66,1.0,0.0,0.0,1.0,manual,0,fixed
4.9446,149,19.9586,3.7186,-7.9426,-5.49,25.24,89.8,17.1047,-0.0088,18.0,44.3,2.22,2.8539,15.52,1.0,0.0,0.0,1.0,manual,0,fixed
4.985,150,20.1381,3.5912,-3.1521,-5.48,26.25,89.8,17.1043,-0.0079,18.0,44.15,2.19,3.0338,14.55,1.0,0.0,0.0,1.0,manual,0,fixed
5.0159,151,20.3135,3.5081,-2.6917,-5.48,27.26,89.8,17.1039,-0.0072,18.0,43.99,2.17,3.2096,13.71,1.0,0.0,0.0,1.0,manual,0,fixed
5.0436,152,20.4862,3.4534,-1.9751,-5.48,28.28,89.8,17.1036,-0.0066,18.0,43.83,2.14,3.3826,12.96,1.0,0.0,0.0,1.0,manual,0,fixed
5.0852,153,20.6571,3.417,-0.8753,-5.47,29.31,89.8,17.1033,-0.006,18.0,43.65,2.11,3.5537,12.28,1.0,0.0,0.0,1.0,manual,0,fixed
5.1096,154,20.8267,3.3923,-1.0098,-5.47,30.35,89.8,17.103,-0.0054,18.0,43.47,2.09,3.7236,11.67,1.0,0.0,0.0,1.0,manual,0,fixed
5.1509,155,20.9954,3.3753,-0.4124,-5.47,31.39,89.8,17.1028,-0.005,18.0,43.28,2.06,3.8926,11.12,1.0,0.0,0.0,1.0,manual,0,fixed
5.1813,156,21.1636,3.3632,-0.3976,-5.46,32.45,89.8,17.1026,-0.0045,18.0,43.08,2.04,4.061,10.61,1.0,0.0,0.0,1.0,manual,0,fixed
5.2156,157,21.3313,3.3542,-0.2631,-5.46,33.51,89.8,17.1024,-0.0041,18.0,42.87,2.01,4.2289,10.14,1.0,0.0,0.0,1.0,manual,0,fixed
5.2499,158,21.4987,3.3472,-0.2028,-5.46,34.58,89.8,17.1022,-0.0037,18.0,42.65,1.98,4.3965,9.7,1.0,0.0,0.0,1.0,manual,0,fixed
5.2746,159,21.6657,3.3415,-0.2317,-5.45,35.66,89.8,17.102,-0.0034,18.0,42.43,1.96,4.5637,9.3,1.0,0.0,0.0,1.0,manual,0,fixed
5.3168,160,21.6813,0.3103,-71.7529,-5.45,36.75,89.8,17.1019,-0.0031,18.0,42.2,1.95,4.5794,9.22,1.0,0.0,0.0,1.0,manual,0,fixed
5.3499,161,21.668,-0.2646,-17.3527,-5.45,37.83,89.8,17.1017,-0.0028,18.0,41.97,1.94,4.5663,9.19,1.0,0.0,0.0,1.0,manual,0,fixed
5.3847,162,21.7891,2.4216,77.2904,-5.44,38.92,89.8,17.1016,-0.0026,18.0,41.74,1.92,4.6875,8.9,1.0,0.0,0.0,1.0,manual,0,fixed
5.4123,163,21.9672,3.5609,41.3297,-5.44,40.01,89.8,17.1015,-0.0023,18.0,41.5,1.89,4.8657,8.53,1.0,0.0,0.0,1.0,manual,0,fixed
5.449,164,22.1284,3.2251,-9.1257,-5.43,41.11,89.8,17.1014,-0.0021,18.0,41.25,1.86,5.027,8.21,1.0,0.0,0.0,1.0,manual,0,fixed
5.4812,165,22.2789,3.0101,-6.679,-5.43,42.23,89.8,17.1013,-0.0019,18.0,41.0,1.84,5.1776,7.92,1.0,0.0,0.0,1.0,manual,0,fixed
5.5142,166,22.4225,2.8719,-4.1939,-5.43,43.34,89.8,17.1012,-0.0018,18.0,40.73,1.82,5.3213,7.65,1.0,0.0,0.0,1.0,manual,0,fixed
5.5488,167,22.5617,2.783,-2.5664,-5.42,44.47,89.8,17.1011,-0.0016,18.0,40.46,1.79,5.4606,7.41,1.0,0.0,0.0,1.0,manual,0,fixed
5.5728,168,22.6979,2.7253,-2.4061,-5.42,45.6,89.8,17.101,-0.0014,18.0,40.19,1.77,5.5969,7.18,1.0,0.0,0.0,1.0,manual,0,fixed
5.6055,169,22.8323,2.6877,-1.1505,-5.41,46.74,89.8,17.101,-0.0013,18.0,39.9,1.75,5.7313,6.96,1.0,0.0,0.0,1.0,manual,0,fixed
5.6468,170,22.9654,2.6627,-0.6051,-5.41,47.89,89.8,17.1009,-0.0012,18.0,39.61,1.72,5.8645,6.75,1.0,0.0,0.0,1.0,manual,0,fixed
5.68,171,23.0977,2.6457,-0.5114,-5.41,49.04,89.8,17.1009,-0.0011,18.0,39.31,1.7,5.9969,6.56,1.0,0.0,0.0,1.0,manual,0,fixed
5.7047,172,23.2294,2.6341,-0.4699,-5.4,50.2,89.8,17.1008,-0.001,18.0,39.01,1.68,6.1286,6.37,1.0,0.0,0.0,1.0,manual,0,fixed
5.7457,173,23.3607,2.6257,-0.2055,-5.4,51.36,89.8,17.1008,-0.0009,18.0,38.7,1.66,6.26,6.18,1.0,0.0,0.0,1.0,manual,0,fixed
5.7706,174,23.4917,2.6193,-0.2544,-5.4,52.53,89.8,17.1007,-0.0008,18.0,38.38,1.63,6.391,6.01,1.0,0.0,0.0,1.0,manual,0,fixed
5.8081,175,23.6224,2.6144,-0.1313,-5.39,53.71,89.8,17.1007,-0.0007,18.0,38.06,1.61,6.5217,5.84,1.0,0.0,0.0,1.0,manual,0,fixed
5.8365,176,23.7529,2.6103,-0.1463,-5.39,54.9,89.8,17.1007,-0.0006,18.0,37.73,1.59,6.6523,5.67,1.0,0.0,0.0,1.0,manual,0,fixed
5.8774,177,23.8833,2.6068,-0.0857,-5.38,56.09,89.8,17.1006,-0.0006,18.0,37.39,1.57,6.7826,5.51,1.0,0.0,0.0,1.0,manual,0,fixed
5.9015,178,24.0134,2.6036,-0.1316,-5.38,57.29,89.8,17.1006,-0.0006,18.0,37.05,1.54,6.9128,5.36,1.0,0.0,0.0,1.0,manual,0,fixed
5.943,179,24.1435,2.6005,-0.0736,-5.37,58.49,89.8,17.1006,-0.0005,18.0,36.7,1.52,7.0429,5.21,1.0,0.0,0.0,1.0,manual,0,fixed
5.9759,180,24.2733,2.5977,-0.0869,-5.37,59.7,89.8,17.1005,-0.0006,18.0,36.34,1.5,7.1728,5.07,1.0,0.0,0.0,1.0,manual,0,fixed
6.0006,181,24.4031,2.5948,-0.1158,-5.37,60.92,89.8,17.1005,-0.0007,18.0,35.98,1.47,7.3026,4.93,1.0,0.0,0.0,1.0,manual,0,fixed
6.0396,182,24.5327,2.5922,-0.0675,-5.36,62.14,89.8,17.1005,-0.0004,18.0,35.61,1.45,7.4322,4.79,1.0,0.0,0.0,1.0,manual,0,fixed
6.0748,183,24.6622,2.5895,-0.0769,-5.36,63.37,89.8,17.1005,-0.0004,18.0,35.24,1.43,7.5617,4.66,1.0,0.0,0.0,1.0,manual,0,fixed
6.0996,184,24.7915,2.5867,-0.1108,-5.35,64.61,89.8,17.1005,-0.0004,18.0,34.86,1.41,7.691,4.53,0.0,0.0,0.0,0.0,manual,0,fixed
6.1325,185,24.9119,2.4076,-5.4519,-5.35,65.85,89.8,17.1005,-0.0003,18.0,34.47,1.38,7.8114,4.41,0.0,0.0,0.0,0.0,manual,0,fixed
6.1738,186,24.9854,1.4698,-22.7021,-5.35,67.1,89.8,17.1005,-0.0003,18.0,34.07,1.36,7.8849,4.32,0.0,0.0,0.0,0.0,manual,0,fixed
6.1985,187,24.9933,0.1589,-53.0649,-5.34,68.35,89.8,17.1004,-0.0002,18.0,33.68,1.35,7.8929,4.27,0.0,0.0,0.0,0.0,manual,0,fixed
6.2398,188,24.9576,-0.715,-21.1816,-5.34,69.6,89.8,17.1004,-0.0002,18.0,33.29,1.33,7.8571,4.24,0.0,0.0,0.0,0.0,manual,0,fixed
6.2645,189,24.8966,-1.22,-20.4135,-5.33,70.85,89.8,17.1004,-0.0002,18.0,32.89,1.32,7.7961,4.22,0.0,0.0,0.0,0.0,manual,0,fixed
6.3059,190,24.8209,-1.5128,-7.0681,-5.33,72.09,89.8,17.1004,-0.0002,18.0,32.51,1.31,7.7205,4.21,0.0,0.0,0.0,0.0,manual,0,fixed
6.3315,191,24.7369,-1.6811,-6.5847,-5.32,73.33,89.8,17.1004,-0.0002,18.0,32.12,1.3,7.6365,4.21,0.0,0.0,0.0,0.0,manual,0,fixed
6.3729,192,24.648,-1.7764,-2.304,-5.32,74.56,89.8,17.1004,-0.0001,18.0,31.74,1.29,7.5476,4.21,0.0,0.0,0.0,0.0,manual,0,fixed
6.3975,193,24.5566,-1.829,-2.1336,-5.32,75.79,89.8,17.1004,-0.0003,18.0,31.37,1.28,7.4562,4.21,0.0,0.0,0.0,0.0,manual,0,fixed
6.4305,194,24.4638,-1.8567,-0.8383,-5.31,77.02,89.8,17.1004,-0.0002,18.0,31.0,1.27,7.3634,4.21,0.0,0.0,0.0,0.0,manual,0,fixed
6.4635,195,24.3703,-1.8696,-0.391,-5.31,78.24,89.8,17.1004,-0.0002,18.0,30.63,1.26,7.2699,4.21,0.0,0.0,0.0,0.0,manual,0,fixed
6.5048,196,24.2766,-1.8739,-0.1042,-5.3,79.45,89.8,17.1004,-0.0001,18.0,30.27,1.25,7.1762,4.22,0.0,0.0,0.0,0.0,manual,0,fixed
6.5295,197,24.1829,-1.8732,0.0294,-5.3,80.66,89.8,17.1004,-0.0001,18.0,29.92,1.24,7.0826,4.22,0.0,0.0,0.0,0.0,manual,0,fixed
6.5708,198,24.0894,-1.8696,0.0878,-5.3,81.87,89.8,17.1004,-0.0002,18.0,29.57,1.23,6.9891,4.23,0.0,0.0,0.0,0.0,manual,0,fixed
6.5955,199,23.9962,-1.8644,0.2086,-5.29,83.07,89.8,17.1004,-0.0006,18.0,29.22,1.22,6.8959,4.24,0.0,0.0,0.0,0.0,manual,0,fixed
6.6285,200,23.9033,-1.8581,0.1905,-5.29,84.27,89.8,17.1004,-0.0007,18.0,28.88,1.21,6.803,4.24,0.0,0.0,0.0,0.0,manual,0,fixed
6.67,201,23.8108,-1.8512,0.1657,-5.28,85.46,89.8,17.1005,0.0036,18.02,28.54,1.2,6.7102,4.25,0.0,0.0,0.0,0.0,manual,0,fixed
6.6945,202,23.7185,-1.8441,0.2891,-5.28,86.65,89.8,17.1012,0.0137,18.04,28.21,1.19,6.6173,4.26,0.0,0.0,0.0,0.0,manual,0,fixed
6.7275,203,23.6267,-1.8369,0.2185,-5.27,87.83,89.8,17.1026,0.028,18.06,27.88,1.18,6.5241,4.27,0.0,0.0,0.0,0.0,manual,0,fixed
6.7605,204,23.5352,-1.8294,0.2278,-5.27,89.01,89.8,17.1049,0.0447,18.08,27.56,1.17,6.4304,4.29,0.0,0.0,0.0,0.0,manual,0,fixed
6.802,205,23.4441,-1.8221,0.1757,-5.27,90.19,89.8,17.108,0.0629,18.1,27.24,1.16,6.3361,4.3,0.0,0.0,0.0,0.0,manual,0,fixed
6.8265,206,23.3534,-1.8146,0.306,-5.26,91.35,89.8,17.1121,0.0816,18.12,26.92,1.15,6.2413,4.31,0.0,0.0,0.0,0.0,manual,0,fixed
6.8595,207,23.263,-1.8073,0.2209,-5.26,92.52,89.8,17.1171,0.1003,18.14,26.62,1.14,6.1459,4.33,0.0,0.0,0.0,0.0,manual,0,fixed
6.8997,208,23.173,-1.7999,0.1858,-5.25,93.68,89.8,17.123,0.1184,18.16,26.31,1.14,6.05,4.35,0.0,0.0,0.0,0.0,manual,0,fixed
6.9245,209,23.0834,-1.7925,0.2959,-5.25,94.84,89.8,17.1298,0.1357,18.18,26.01,1.13,5.9536,4.37,0.0,0.0,0.0,0.0,manual,0,fixed
6.9617,210,22.9941,-1.7853,0.1959,-5.25,95.99,89.8,17.1374,0.1522,18.2,25.72,1.12,5.8567,4.39,0.0,0.0,0.0,0.0,manual,0,fixed
6.9906,211,22.9053,-1.7779,0.2557,-5.24,97.13,89.8,17.1458,0.1679,18.22,25.43,1.11,5.7594,4.41,0.0,0.1,0.0,-0.1,manual,0,fixed
7.0317,212,22.795,-2.2059,-10.4213,-5.24,98.28,89.8,17.1549,0.1824,18.24,25.14,1.1,5.64,4.46,0.0,0.2,0.0,-0.2,manual,0,fixed
7.0565,213,22.6558,-2.7835,-23.268,-5.24,99.41,89.8,17.1647,0.1959,18.26,24.86,1.1,5.4911,4.53,0.0,0.3,0.0,-0.3,manual,0,fixed
7.0895,214,22.4876,-3.3642,-17.5956,-5.23,100.54,89.8,17.1751,0.2085,18.28,24.6,1.09,5.3124,4.63,0.0,0.4,0.0,-0.4,manual,0,fixed
7.1226,215,22.2902,-3.9466,-17.6242,-5.23,101.66,89.8,17.1861,0.22,18.3,24.34,1.09,5.1041,4.77,0.0,0.0,0.0,0.0,manual,0,fixed
7.1555,216,22.1473,-2.8581,33.0789,-5.22,102.77,89.8,17.1977,0.2307,18.32,24.09,1.09,4.9497,4.87,0.0,0.0,0.0,0.0,manual,0,fixed
7.1968,217,22.0591,-1.765,26.4318,-5.22,103.87,89.8,17.2097,0.2405,18.34,23.84,1.08,4.8494,4.92,0.0,0.0,0.0,0.0,manual,0,fixed
7.2215,218,21.9725,-1.7315,1.3551,-5.22,104.97,89.8,17.2222,0.2495,18.36,23.6,1.07,4.7503,4.97,0.0,0.0,0.0,0.0,manual,0,fixed
7.2572,219,21.8869,-1.712,0.5466,-5.21,106.07,89.8,17.2351,0.2578,18.38,23.37,1.07,4.6518,5.02,0.0,0.0,0.0,0.0,manual,0,fixed
7.2968,220,21.802,-1.6978,0.3593,-5.21,107.16,89.8,17.2483,0.2652,18.4,23.14,1.06,4.5537,5.08,0.0,0.0,0.0,0.0,manual,0,fixed
7.3215,221,21.7177,-1.6866,0.4519,-5.21,108.25,89.8,17.2619,0.2722,18.42,22.91,1.06,4.4557,5.14,0.0,0.0,0.0,0.0,manual,0,fixed
7.3622,222,21.6338,-1.6773,0.2306,-5.2,109.33,89.8,17.2759,0.2784,18.44,22.69,1.05,4.358,5.21,0.0,0.0,0.0,0.0,manual,0,fixed
7.3958,223,21.5504,-1.6691,0.243,-5.2,110.41,89.8,17.2901,0.2843,18.46,22.48,1.04,4.2603,5.28,0.0,0.0,0.0,0.0,manual,0,fixed
7.4229,224,21.4673,-1.6615,0.2795,-5.19,111.49,89.8,17.3045,0.2894,18.48,22.27,1.04,4.1628,5.35,0.0,0.0,0.0,0.0,manual,0,fixed
7.4618,225,21.3846,-1.6542,0.1884,-5.19,112.56,89.8,17.3193,0.2943,18.5,22.06,1.03,4.0653,5.43,0.0,0.0,0.0,0.0,manual,0,fixed
7.4865,226,21.3022,-1.6472,0.2827,-5.19,113.62,89.8,17.3342,0.2986,18.52,21.86,1.03,3.968,5.51,0.0,0.0,0.0,0.0,manual,0,fixed
7.5278,227,21.2202,-1.6404,0.1634,-5.18,114.69,89.8,17.3493,0.3026,18.54,21.67,1.02,3.8709,5.6,0.0,0.0,0.0,0.0,manual,0,fixed
7.5525,228,21.1385,-1.6337,0.2736,-5.18,115.75,89.8,17.3646,0.3062,18.56,21.48,1.02,3.7739,5.69,0.0,0.0,0.0,0.0,manual,0,fixed
7.594,229,21.0572,-1.627,0.1609,-5.18,116.8,89.8,17.3801,0.3095,18.58,21.29,1.01,3.6771,5.79,0.0,0.0,0.0,0.0,manual,0,fixed
7.6185,230,20.9762,-1.6204,0.2691,-5.17,117.85,89.8,17.3957,0.3126,18.6,21.11,1.01,3.5804,5.9,0.0,0.0,0.0,0.0,manual,0,fixed
7.6543,231,20.8955,-1.6138,0.1843,-5.17,118.9,89.8,17.4115,0.3153,18.62,20.93,1.0,3.484,6.01,0.0,0.0,0.0,0.0,manual,0,fixed
7.6929,232,20.8151,-1.6073,0.169,-5.17,119.94,89.8,17.4274,0.3178,18.64,20.76,1.0,3.3877,6.13,0.0,0.0,0.0,0.0,manual,0,fixed
7.7175,233,20.7351,-1.6007,0.2667,-5.16,120.98,89.8,17.4434,0.32,18.66,20.6,0.99,3.2917,6.26,0.0,0.0,0.0,0.0,manual,0,fixed
7.7588,234,20.6553,-1.5943,0.155,-5.16,122.01,89.8,17.4595,0.3221,18.68,20.43,0.99,3.1958,6.39,0.0,0.0,0.0,0.0,manual,0,fixed
7.7835,235,20.576,-1.5878,0.2644,-5.15,123.04,89.8,17.4757,0.324,18.7,20.28,0.99,3.1003,6.54,0.0,0.0,0.0,0.0,manual,0,fixed
7.8243,236,20.5054,-1.4469,3.4479,-5.15,124.07,89.8,17.492,0.3258,18.72,20.12,0.98,3.0134,6.68,0.0,0.0,0.0,0.0,manual,0,fixed
7.8495,237,20.4245,-1.6539,-8.234,-5.15,125.09,89.79,17.5084,0.3273,18.74,19.98,0.98,2.9161,6.85,0.0,0.0,0.0,0.0,manual,0,fixed
7.8899,238,20.346,-1.5706,2.0614,-5.14,126.11,89.78,17.5248,0.3287,18.76,19.83,0.97,2.8212,7.03,0.0,0.1,0.0,-0.1,manual,0,fixed
7.9146,239,20.2453,-2.0141,-18.0078,-5.14,127.12,89.77,17.5413,0.3301,18.78,19.7,0.97,2.704,7.28,0.0,0.2,0.0,-0.2,manual,0,fixed
7.9475,240,20.1155,-2.596,-17.6427,-5.14,128.13,89.77,17.5579,0.3312,18.8,19.57,0.97,2.5576,7.65,0.0,0.3,0.0,-0.3,manual,0,fixed
7.9805,241,19.9565,-3.1805,-17.7233,-5.13,129.13,89.76,17.5745,0.3324,18.82,19.44,0.97,2.382,8.16,0.0,0.4,0.0,-0.4,manual,0,fixed
8.0173,242,19.7682,-3.7662,-15.9211,-5.13,130.13,89.76,17.5911,0.3333,18.84,19.33,0.98,2.177,8.88,0.0,0.5,0.0,-0.5,manual,0,fixed
8.0465,243,19.5506,-4.3517,-20.0702,-5.12,131.11,89.76,17.6079,0.3343,18.86,19.23,0.98,1.9427,9.9,0.0,0.6,0.0,-0.6,manual,0,fixed
8.0879,244,19.3037,-4.9366,-14.1321,-5.12,132.08,89.76,17.6246,0.335,18.88,19.14,0.99,1.6791,11.4,0.0,0.7,0.0,-0.7,manual,0,fixed
8.1125,245,19.0277,-5.5205,-23.6747,-5.12,133.04,89.76,17.6414,0.3358,18.9,19.06,1.0,1.3863,13.75,0.0,0.8,0.0,-0.8,manual,0,fixed
8.1539,246,18.7226,-6.1032,-14.0981,-5.11,133.98,89.76,17.6582,0.3365,18.92,19.0,1.02,1.0643,17.86,0.0,0.9,0.0,-0.9,manual,0,fixed
8.1785,247,18.3883,-6.6845,-23.5918,-5.11,134.9,89.76,17.6751,0.3372,18.94,18.96,1.03,0.7133,26.58,0.0,1.0,0.0,-1.0,manual,0,fixed
8.2192,248,18.0251,-7.2646,-14.2441,-5.11,135.81,89.76,17.692,0.3377,18.96,18.94,1.05,0.3331,56.84,0.0,1.0,0.0,-1.0,manual,0,fixed
8.2445,249,17.6668,-7.1658,3.9059,-5.1,136.7,89.76,17.7089,0.3383,18.98,18.93,1.07,-0.0421,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.2859,250,17.3404,-6.5283,15.4216,-5.1,137.58,89.76,17.7258,0.3387,19.0,18.94,1.09,-0.3854,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.3115,251,17.0152,-6.505,0.9083,-5.09,138.43,89.76,17.7428,0.3391,19.02,18.97,1.12,-0.7276,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.3492,252,16.5594,-9.1158,-69.2056,-5.09,139.27,89.76,17.7598,0.3396,19.04,19.02,1.15,-1.2004,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.3775,253,16.1348,-8.4921,22.0115,-5.09,140.09,89.76,17.7767,0.3399,19.06,19.1,1.18,-1.642,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.4189,254,15.7261,-8.1739,7.6846,-5.08,140.88,89.76,17.7938,0.3403,19.08,19.19,1.22,-2.0677,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.4436,255,15.3277,-7.9668,8.4006,-5.08,141.65,89.76,17.8108,0.3406,19.1,19.31,1.26,-2.4831,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.4842,256,14.9364,-7.8269,3.4428,-5.08,142.41,89.76,17.8278,0.3408,19.12,19.45,1.3,-2.8915,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.5095,257,14.55,-7.7272,3.945,-5.07,143.14,89.76,17.8449,0.3412,19.14,19.6,1.35,-3.2949,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
8.5487,258,14.1675,-7.6513,1.9348,-5.07,143.86,89.76,17.862,0.3415,19.16,19.78,1.4,-3.6945,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.5813,259,13.8542,-6.2658,42.5289,-5.07,144.56,89.76,17.879,0.3416,19.18,19.97,1.44,-4.0249,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.6143,260,13.7519,-2.0453,127.9014,-5.07,145.25,89.76,17.8961,0.3419,19.2,20.18,1.47,-4.1442,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.6477,261,13.7726,0.4149,73.6528,-5.06,145.94,89.76,17.9132,0.3421,19.22,20.39,1.48,-4.1406,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.6791,262,13.5288,-4.8769,-168.5927,-5.06,146.62,89.76,17.9304,0.3422,19.24,20.6,1.52,-4.4016,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.7158,263,13.2831,-4.914,-1.0097,-5.06,147.29,89.76,17.9473,0.3388,19.24,20.83,1.57,-4.6642,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.7405,264,13.0627,-4.4086,20.4794,-5.05,147.94,89.76,17.9639,0.3324,19.26,21.07,1.61,-4.9012,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.7772,265,12.8951,-3.3517,28.7452,-5.05,148.59,89.76,17.9805,0.3318,19.3,21.32,1.65,-5.0854,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.8149,266,12.7206,-3.4891,-3.6498,-5.05,149.23,89.76,17.9973,0.3359,19.32,21.58,1.7,-5.2767,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.8478,267,12.5911,-2.5907,27.3202,-5.05,149.86,89.76,18.0142,0.3389,19.34,21.85,1.74,-5.4232,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.8808,268,12.4307,-3.208,-18.6964,-5.04,150.49,89.76,18.0313,0.341,19.36,22.12,1.78,-5.6006,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.9045,269,12.3171,-2.272,39.5379,-5.04,151.11,89.76,18.0482,0.3391,19.36,22.41,1.82,-5.7312,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.9375,270,12.161,-3.1209,-25.6773,-5.04,151.72,89.76,18.0651,0.3372,19.4,22.7,1.87,-5.9041,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
8.9788,271,12.0556,-2.1097,24.4801,-5.04,152.32,89.76,18.0821,0.3403,19.42,23.0,1.91,-6.0266,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.0127,272,11.9014,-3.0838,-28.8027,-5.03,152.92,89.76,18.0993,0.3426,19.44,23.3,1.96,-6.1979,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.0365,273,11.8016,-1.9951,45.6843,-5.03,153.51,89.76,18.1168,0.3531,19.46,23.62,2.0,-6.3152,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.0771,274,11.6484,-3.0643,-26.3541,-5.03,154.1,89.76,18.134,0.3448,19.48,23.94,2.06,-6.4856,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.1107,275,11.5535,-1.8978,34.6409,-5.03,154.68,89.76,18.1513,0.3455,19.5,24.27,2.1,-6.5978,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.1408,276,11.4009,-3.0515,-38.3545,-5.02,155.25,89.76,18.1685,0.3449,19.52,24.6,2.16,-6.7676,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.1685,277,11.3106,-1.8059,44.9657,-5.02,155.82,89.76,18.1857,0.3428,19.52,24.94,2.21,-6.875,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.2098,278,11.1585,-3.0424,-29.9344,-5.02,156.38,89.76,18.2028,0.3432,19.56,25.29,2.27,-7.0443,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.2345,279,11.0727,-1.7166,53.7381,-5.02,156.94,89.76,18.2199,0.3422,19.58,25.65,2.32,-7.1472,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.2748,280,10.9209,-3.0354,-32.7437,-5.01,157.48,89.76,18.2371,0.3439,19.6,26.01,2.38,-7.3162,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.3099,281,10.8395,-1.6291,40.0441,-5.01,158.03,89.76,18.2544,0.3451,19.62,26.38,2.43,-7.4149,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.3428,282,10.688,-3.0296,-42.5154,-5.01,158.57,89.76,18.2717,0.3459,19.64,26.75,2.5,-7.5837,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.3675,283,10.6108,-1.5435,60.3112,-5.01,159.1,89.76,18.289,0.3465,19.66,27.14,2.56,-7.6782,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.409,284,10.4596,-3.0245,-35.6536,-5.0,159.62,89.76,18.3063,0.3468,19.68,27.52,2.63,-7.8467,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.4335,285,10.3866,-1.4594,63.9805,-5.0,160.14,89.76,18.3237,0.347,19.7,27.92,2.69,-7.9371,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.4749,286,10.2356,-3.0204,-37.7112,-5.0,160.66,89.76,18.341,0.3472,19.72,28.32,2.77,-8.1054,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.4995,287,10.1667,-1.3771,66.7431,-5.0,161.17,89.76,18.3584,0.3472,19.74,28.73,2.83,-8.1917,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.5371,288,10.0159,-3.0167,-43.5742,-5.0,161.67,89.76,18.3758,0.3472,19.76,29.14,2.91,-8.3598,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.5655,289,9.9511,-1.2966,60.6101,-4.99,162.17,89.76,18.3931,0.3471,19.78,29.56,2.97,-8.442,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.6066,290,9.8004,-3.0133,-41.7415,-4.99,162.66,89.76,18.4105,0.3471,19.8,29.99,3.06,-8.6101,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.6315,291,9.7396,-1.2173,72.2717,-4.99,163.15,89.76,18.4276,0.3433,19.8,30.42,3.12,-8.6881,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.6728,292,9.589,-3.0106,-43.4215,-4.99,163.64,89.76,18.4447,0.3403,19.84,30.86,3.22,-8.8556,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.6975,293,9.532,-1.1401,75.6524,-4.99,164.11,89.76,18.4618,0.3425,19.86,31.31,3.28,-8.9298,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.7383,294,9.3816,-3.008,-45.7348,-4.98,164.58,89.76,18.479,0.344,19.88,31.76,3.39,-9.0974,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.7703,295,9.3284,-1.0642,60.8641,-4.98,165.05,89.76,18.4962,0.3451,19.9,32.22,3.45,-9.1678,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.804,296,9.1781,-3.0058,-57.5541,-4.98,165.51,89.76,18.5135,0.3459,19.92,32.68,3.56,-9.3354,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
