timestamp,frame,ego_speed,ego_acceleration,ego_jerk,ego_pos_x,ego_pos_y,ego_yaw,lead_pos_x,lead_pos_y,lead_yaw,lead_speed,lead_acceleration,lead_target_speed,distance_headway,time_headway,relative_speed,ttc,throttle,brake,steer,longitudinal_control,control_mode,gear,lead_behavior_mode
8.6033,259,20.4949,3.3599,-0.0968,-4.82,164.12,89.74,-4.68,178.9,89.71,18.0661,0.3429,19.4,10.29,0.5,2.4288,4.24,1.0,0.0,0.0,1.0,manual,0,fixed
8.6363,260,20.6627,3.3567,-0.0985,-4.81,165.15,89.74,-4.68,179.8,89.71,18.0831,0.3401,19.4,10.17,0.49,2.5797,3.94,1.0,0.0,0.0,1.0,manual,0,fixed
8.668,261,20.8304,3.3534,-0.1032,-4.81,166.18,89.74,-4.67,180.71,89.71,18.0998,0.3342,19.42,10.03,0.48,2.7306,3.67,1.0,0.0,0.0,1.0,manual,0,fixed
8.6969,262,20.9979,3.3503,-0.1082,-4.8,167.23,89.74,-4.67,181.61,89.71,18.1165,0.3339,19.46,9.89,0.47,2.8814,3.43,1.0,0.0,0.0,1.0,manual,0,fixed
8.7261,263,21.1653,3.347,-0.1126,-4.8,168.29,89.74,-4.66,182.52,89.71,18.1334,0.3382,19.48,9.75,0.46,3.0319,3.21,1.0,0.0,0.0,1.0,manual,0,fixed
8.759,264,21.3325,3.3437,-0.0995,-4.79,169.35,89.74,-4.66,183.42,89.71,18.1505,0.3413,19.5,9.59,0.45,3.182,3.01,1.0,0.0,0.0,1.0,manual,0,fixed
8.792,265,21.4995,3.3404,-0.0995,-4.79,170.42,89.74,-4.65,184.33,89.71,18.1674,0.3401,19.52,9.43,0.44,3.3321,2.83,1.0,0.0,0.0,1.0,manual,0,fixed
8.8334,266,21.6663,3.3372,-0.0793,-4.78,171.5,89.74,-4.65,185.24,89.71,18.1847,0.3453,19.54,9.25,0.43,3.4817,2.66,0.0,0.0,0.0,0.0,manual,0,fixed
8.8662,267,21.6818,0.3097,-92.1076,-4.78,172.59,89.74,-4.65,186.15,89.71,18.202,0.3464,19.56,9.08,0.42,3.4798,2.61,0.0,0.0,0.0,0.0,manual,0,fixed
8.8964,268,21.6686,-0.2646,-19.0551,-4.77,173.67,89.74,-4.64,187.06,89.71,18.2193,0.3471,19.58,8.91,0.41,3.4493,2.58,0.0,0.0,0.0,0.0,manual,0,fixed
8.924,269,21.7746,2.121,86.3774,-4.77,174.75,89.74,-4.64,187.97,89.71,18.2367,0.3476,19.6,8.73,0.4,3.5379,2.47,0.0,0.0,0.0,0.0,manual,0,fixed
8.9652,270,21.8568,1.6428,-11.5969,-4.76,175.85,89.74,-4.63,188.89,89.71,18.2541,0.3479,19.62,8.55,0.39,3.6027,2.37,0.0,0.0,0.0,0.0,manual,0,fixed
8.9982,271,21.8687,0.239,-42.5182,-4.76,176.94,89.74,-4.63,189.8,89.71,18.2715,0.3479,19.64,8.37,0.38,3.5972,2.33,0.0,0.0,0.0,0.0,manual,0,fixed
9.0313,272,21.8403,-0.5681,-24.4021,-4.75,178.03,89.74,-4.62,190.71,89.71,18.2889,0.3479,19.66,8.19,0.38,3.5514,2.31,0.0,0.0,0.0,0.0,manual,0,fixed
9.057,273,21.7887,-1.0327,-18.0836,-4.75,179.12,89.74,-4.62,191.63,89.71,18.3063,0.3479,19.68,8.02,0.37,3.4824,2.3,0.0,0.0,0.0,0.0,manual,0,fixed
9.09,274,21.7237,-1.3004,-8.1218,-4.74,180.21,89.74,-4.61,192.54,89.71,18.3237,0.3478,19.7,7.85,0.36,3.4,2.31,0.0,0.0,0.0,0.0,manual,0,fixed
9.1274,275,21.651,-1.4536,-4.0962,-4.74,181.29,89.74,-4.61,193.46,89.71,18.3411,0.3477,19.72,7.68,0.35,3.3099,2.32,0.0,0.0,0.0,0.0,manual,0,fixed
9.1635,276,21.574,-1.54,-2.3904,-4.73,182.37,89.74,-4.6,194.38,89.71,18.3584,0.3475,19.74,7.52,0.35,3.2155,2.34,0.0,0.0,0.0,0.0,manual,0,fixed
9.1974,277,21.4946,-1.5875,-1.402,-4.73,183.45,89.74,-4.6,195.3,89.71,18.3758,0.3474,19.76,7.36,0.34,3.1188,2.36,0.0,0.0,0.0,0.0,manual,0,fixed
9.222,278,21.414,-1.6123,-1.0082,-4.72,184.52,89.74,-4.59,196.22,89.71,18.3932,0.3473,19.78,7.21,0.34,3.0208,2.39,0.0,0.0,0.0,0.0,manual,0,fixed
9.2632,279,21.3328,-1.6241,-0.2856,-4.72,185.59,89.74,-4.59,197.14,89.71,18.4105,0.3471,19.8,7.06,0.33,2.9223,2.42,0.0,0.0,0.0,0.0,manual,0,fixed
9.2957,280,21.2514,-1.628,-0.1211,-4.71,186.66,89.74,-4.59,198.06,89.71,18.4279,0.347,19.82,6.92,0.33,2.8235,2.45,0.0,0.0,0.0,0.0,manual,0,fixed
9.3295,281,21.17,-1.6276,0.0135,-4.71,187.72,89.74,-4.58,198.98,89.71,18.445,0.3433,19.82,6.78,0.32,2.725,2.49,0.05,0.0,0.0,0.05,manual,0,fixed
9.354,282,21.0904,-1.592,1.4554,-4.7,188.77,89.74,-4.58,199.9,89.71,18.4621,0.3402,19.86,6.64,0.32,2.6284,2.53,0.0,0.0,0.0,0.0,manual,0,fixed
9.3953,283,21.0119,-1.5698,0.5353,-4.7,189.82,89.74,-4.57,200.83,89.71,18.4792,0.3423,19.88,6.52,0.31,2.5328,2.57,0.0,0.0,0.0,0.0,manual,0,fixed
9.4302,284,20.9326,-1.5856,-0.4508,-4.7,190.87,89.74,-4.57,201.75,89.71,18.4964,0.3439,19.9,6.39,0.31,2.4363,2.62,0.0,0.0,0.0,0.0,manual,0,fixed
9.453,285,20.853,-1.5922,-0.2916,-4.69,191.92,89.74,-4.56,202.67,89.71,18.5136,0.345,19.92,6.27,0.3,2.3394,2.68,0.0,0.0,0.0,0.0,manual,0,fixed
9.494,286,20.7734,-1.5933,-0.0279,-4.69,192.96,89.74,-4.56,203.6,89.71,18.5309,0.3457,19.94,6.16,0.3,2.2425,2.75,0.0,0.0,0.0,0.0,manual,0,fixed
9.519,287,20.6938,-1.5913,0.0824,-4.68,193.99,89.74,-4.55,204.53,89.71,18.5482,0.3468,19.96,6.05,0.29,2.1456,2.82,0.0,0.1,0.0,-0.1,manual,0,fixed
9.5604,288,20.592,-2.0353,-10.7273,-4.68,195.02,89.74,-4.55,205.46,89.71,18.5656,0.3467,19.98,5.95,0.29,2.0265,2.93,0.0,0.2,0.0,-0.2,manual,0,fixed
9.585,289,20.4611,-2.6187,-23.7654,-4.67,196.05,89.74,-4.54,206.38,89.71,18.5829,0.347,20.0,5.85,0.29,1.8782,3.11,0.0,0.3,0.0,-0.3,manual,0,fixed
9.6263,290,20.3009,-3.2038,-14.1581,-4.67,197.07,89.74,-4.54,207.31,89.71,18.6003,0.3471,20.02,5.76,0.28,1.7006,3.39,0.0,0.4,0.0,-0.4,manual,0,fixed
9.65,291,20.1114,-3.7896,-24.744,-4.66,198.08,89.74,-4.53,208.24,89.71,18.6176,0.3472,20.04,5.68,0.28,1.4938,3.8,0.0,0.5,0.0,-0.5,manual,0,fixed
9.6913,292,19.8927,-4.3753,-14.161,-4.66,199.08,89.74,-4.53,209.18,89.71,18.635,0.3472,20.06,5.61,0.28,1.2577,4.46,0.0,0.6,0.0,-0.6,manual,0,fixed
9.716,293,19.6447,-4.96,-23.687,-4.65,200.06,89.74,-4.52,210.11,89.71,18.6524,0.3471,20.08,5.56,0.28,0.9923,5.6,0.0,0.7,0.0,-0.7,manual,0,fixed
9.7574,294,19.3675,-5.5436,-14.0965,-4.65,201.04,89.74,-4.52,211.04,89.71,18.6697,0.3472,20.1,5.52,0.28,0.6978,7.91,0.0,0.8,0.0,-0.8,manual,0,fixed
9.782,295,19.0612,-6.126,-23.7273,-4.65,202.0,89.74,-4.52,211.98,89.71,18.6871,0.3472,20.12,5.49,0.29,0.3741,14.68,0.0,0.9,0.0,-0.9,manual,0,fixed
9.8213,296,18.7258,-6.707,-14.7673,-4.64,202.94,89.74,-4.51,212.91,89.72,18.7044,0.3529,20.14,5.48,0.29,0.0214,255.91,0.0,1.0,0.0,-1.0,manual,0,fixed
9.848,297,18.3615,-7.2866,-21.7243,-4.64,203.87,89.74,-4.51,213.85,89.73,18.7217,0.3857,20.16,5.49,0.3,-0.3602,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
9.881,298,17.9902,-7.4263,-4.23,-4.63,204.77,89.74,-4.5,214.78,89.77,18.739,0.4603,20.18,5.52,0.31,-0.7488,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
9.9179,299,17.6486,-6.8314,16.1259,-4.63,205.66,89.74,-4.5,215.72,89.83,18.7563,0.5689,20.2,5.57,0.32,-1.1076,999.0,0.0,1.0,0.0,-1.0,manual,0,fixed
9.947,300,17.3229,-6.5137,10.9024,-4.62,206.53,89.74,-4.5,216.66,89.92,18.7735,0.695,20.22,5.64,0.33,-1.4505,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
9.9853,301,17.0013,-6.4332,2.1015,-4.62,207.39,89.74,-4.5,217.6,90.05,18.7906,0.8243,20.24,5.72,0.34,-1.7893,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
10.013,302,16.7662,-4.7014,62.548,-4.62,208.23,89.74,-4.5,218.54,90.2,18.8076,0.9475,20.26,5.82,0.35,-2.0414,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
10.0554,303,16.6355,-2.6141,49.224,-4.61,209.07,89.74,-4.5,219.48,90.38,18.8246,1.0604,20.28,5.93,0.36,-2.1891,999.0,0.05,0.0,0.0,0.05,manual,0,fixed
10.08,304,16.5214,-2.2825,13.479,-4.61,209.9,89.74,-4.51,220.42,90.57,18.8416,1.1618,20.3,6.04,0.37,-2.3202,999.0,0.1,0.0,0.0,0.1,manual,0,fixed
10.1213,305,16.4219,-1.9906,7.0731,-4.61,210.72,89.74,-4.52,221.36,90.78,18.8585,1.2515,20.32,6.16,0.37,-2.4366,999.0,0.15,0.0,0.0,0.15,manual,0,fixed
10.146,306,16.3351,-1.7354,10.3374,-4.6,211.54,89.74,-4.53,222.31,91.0,18.8754,1.3314,20.34,6.28,0.38,-2.5403,999.0,0.2,0.0,0.0,0.2,manual,0,fixed
10.1879,307,16.2602,-1.4987,5.6467,-4.6,212.35,89.74,-4.55,223.25,91.23,18.8923,1.4026,20.36,6.41,0.39,-2.6321,999.0,0.25,0.0,0.0,0.25,manual,0,fixed
10.212,308,16.1966,-1.2708,9.4389,-4.6,213.16,89.74,-4.57,224.2,91.46,18.9092,1.467,20.38,6.55,0.4,-2.7126,999.0,0.3,0.0,0.0,0.3,manual,0,fixed
10.2527,309,16.1443,-1.0456,5.5385,-4.59,213.97,89.74,-4.59,225.14,91.7,18.926,1.5253,20.4,6.68,0.41,-2.7817,999.0,0.35,0.0,0.0,0.35,manual,0,fixed
10.278,310,16.1034,-0.8192,8.9332,-4.59,214.78,89.74,-4.61,226.09,91.95,18.9429,1.5782,20.42,6.82,0.42,-2.8395,999.0,0.4,0.0,0.0,0.4,manual,0,fixed
10.3188,311,16.0739,-0.5891,5.6427,-4.58,215.58,89.74,-4.65,227.03,92.2,18.9597,1.6257,20.44,6.97,0.43,-2.8858,999.0,0.45,0.0,0.0,0.45,manual,0,fixed
10.344,312,16.0562,-0.3536,9.3449,-4.58,216.39,89.74,-4.68,227.98,92.46,18.9764,1.7443,20.46,7.11,0.44,-2.9202,999.0,0.5,0.0,0.0,0.5,manual,0,fixed
10.377,313,16.0507,-0.1112,7.3434,-4.58,217.19,89.74,-4.72,228.93,92.73,18.9932,1.7626,20.48,7.26,0.45,-2.9425,999.0,0.55,0.0,0.0,0.55,manual,0,fixed
10.4186,314,16.0576,0.1388,6.0166,-4.57,217.99,89.74,-4.76,229.88,93.0,19.01,1.7768,20.5,7.4,0.46,-2.9524,999.0,0.6,0.0,0.0,0.6,manual,0,fixed
10.443,315,16.0775,0.3975,10.6029,-4.57,218.79,89.74,-4.81,230.83,93.28,19.0269,1.7879,20.52,7.55,0.47,-2.9494,999.0,0.65,0.0,0.0,0.65,manual,0,fixed
10.4843,316,16.1108,0.6664,6.5121,-4.57,219.6,89.74,-4.86,231.78,93.55,19.0438,1.7981,20.54,7.7,0.48,-2.933,999.0,0.7,0.0,0.0,0.7,manual,0,fixed
10.509,317,16.1581,0.9465,11.3322,-4.56,220.41,89.74,-4.92,232.73,93.83,19.0607,1.8083,20.56,7.84,0.49,-2.9026,999.0,0.75,0.0,0.0,0.75,manual,0,fixed
10.5469,318,16.2201,1.2392,7.725,-4.56,221.22,89.74,-4.98,233.68,94.1,19.0777,1.8193,20.58,7.99,0.49,-2.8576,999.0,0.8,0.0,0.0,0.8,manual,0,fixed
10.575,319,16.2974,1.5456,10.8856,-4.56,222.03,89.74,-5.04,234.64,94.38,19.0946,1.9159,20.6,8.13,0.5,-2.7972,999.0,0.85,0.0,0.0,0.85,manual,0,fixed
10.608,320,16.39,1.8535,9.3262,-4.55,222.85,89.74,-5.12,235.59,94.66,19.1115,1.907,20.62,8.27,0.5,-2.7215,999.0,0.9,0.0,0.0,0.9,manual,0,fixed
10.64,321,16.4977,2.1538,9.3812,-4.55,223.67,89.74,-5.19,236.54,94.95,19.1285,1.8989,20.64,8.4,0.51,-2.6307,999.0,0.95,0.0,0.0,0.95,manual,0,fixed
10.673,322,16.6203,2.4513,9.0177,-4.54,224.5,89.74,-5.27,237.49,95.24,19.1455,1.8925,20.66,8.53,0.51,-2.5252,999.0,1.0,0.0,0.0,1.0,manual,0,fixed
10.7144,323,16.7578,2.7494,7.2045,-4.54,225.33,89.74,-5.35,238.45,95.52,19.1626,1.8882,20.68,8.65,0.52,-2.4048,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
10.739,324,16.8956,2.7573,0.3212,-4.54,226.17,89.74,-5.44,239.4,95.8,19.1797,1.8866,20.7,8.77,0.52,-2.2841,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
10.7803,325,16.9837,1.7622,-24.1168,-4.53,227.02,89.74,-5.54,240.36,96.08,19.1968,1.8882,20.72,8.89,0.52,-2.2131,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
10.805,326,16.9996,0.3164,-58.5373,-4.53,227.87,89.74,-5.64,241.31,96.36,19.2139,1.9773,20.74,9.0,0.53,-2.2143,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
10.8465,327,16.9681,-0.6289,-22.7679,-4.53,228.72,89.74,-5.74,242.27,96.65,19.2309,1.9613,20.76,9.12,0.54,-2.2628,999.0,0.0,0.0,0.02,0.0,manual,0,fixed
10.8787,328,16.9083,-2.0294,-43.3903,-4.52,229.57,89.83,-5.85,243.22,96.94,19.2479,1.9468,20.76,9.23,0.55,-2.3396,999.0,0.0,0.0,0.03,0.0,manual,0,fixed
10.9128,329,16.832,-2.6258,-17.5197,-4.53,230.41,90.06,-5.96,244.18,97.23,19.2647,1.9349,20.8,9.36,0.56,-2.4328,999.0,0.0,0.0,0.05,0.0,manual,0,fixed
10.9453,330,16.7433,-3.9263,-39.9666,-4.53,231.25,90.47,-6.08,245.14,97.52,19.2817,1.9268,20.82,9.49,0.57,-2.5384,999.0,0.0,0.0,0.07,0.0,manual,0,fixed
10.9782,331,16.645,-5.162,-37.5487,-4.55,232.08,91.13,-6.2,246.09,97.8,19.2988,1.922,20.84,9.62,0.58,-2.6538,999.0,0.0,0.0,0.08,0.0,manual,0,fixed
11.003,332,16.542,-5.7539,-23.9027,-4.58,232.91,92.02,-6.33,247.05,98.08,19.3158,1.9204,20.84,9.76,0.59,-2.7738,999.0,0.0,0.0,0.1,0.0,manual,0,fixed
11.0526,333,16.4305,-7.1744,-28.6595,-4.62,233.74,93.15,-6.46,248.01,98.37,19.3326,2.0066,20.88,9.91,0.6,-2.9021,999.0,0.0,0.0,0.12,0.0,manual,0,fixed
11.07,334,16.3099,-8.5213,-77.2927,-4.68,234.55,94.53,-6.6,248.97,98.66,19.3495,1.9896,20.9,10.06,0.62,-3.0397,999.0,0.0,0.0,0.13,0.0,manual,0,fixed
11.1033,335,16.1851,-9.2402,-21.6108,-4.76,235.36,96.14,-6.75,249.92,98.95,19.3665,1.9743,20.9,10.21,0.63,-3.1814,999.0,0.0,0.0,0.15,0.0,manual,0,fixed
11.136,336,16.0492,-10.6478,-42.9993,-4.85,236.16,97.99,-6.89,250.88,99.24,19.3834,1.9618,20.94,10.38,0.65,-3.3342,999.0,0.0,0.0,0.17,0.0,manual,0,fixed
11.1774,337,15.9012,-11.9435,-31.2634,-4.98,236.95,100.07,-7.05,251.84,99.53,19.4005,1.9532,20.96,10.55,0.66,-3.4993,999.0,0.0,0.0,0.18,0.0,manual,0,fixed
11.202,338,15.7475,-12.6502,-28.7463,-5.13,237.72,102.37,-7.2,252.8,99.82,19.4177,1.9482,20.98,10.73,0.68,-3.6702,999.0,0.0,0.0,0.2,0.0,manual,0,fixed
11.2432,339,15.5796,-13.9139,-30.6841,-5.31,238.48,104.88,-7.36,253.75,100.1,19.435,1.9467,21.0,10.92,0.7,-3.8554,999.0,0.0,0.0,0.21,0.0,manual,0,fixed
11.268,340,15.4048,-14.5892,-27.2793,-5.51,239.23,107.59,-7.53,254.71,100.39,19.4523,2.0329,21.02,11.13,0.72,-4.0474,999.0,0.0,0.0,0.23,0.0,manual,0,fixed
11.3089,341,15.2143,-15.7319,-27.9045,-5.75,239.95,110.48,-7.7,255.67,100.68,19.4696,2.0157,21.04,11.35,0.75,-4.2553,999.0,0.0,0.0,0.25,0.0,manual,0,fixed
11.334,342,15.0081,-16.748,-40.4737,-6.03,240.66,113.57,-7.88,256.63,100.97,19.487,2.0003,21.06,11.59,0.77,-4.4789,999.0,0.0,0.0,0.26,0.0,manual,0,fixed
11.3754,343,14.795,-17.2766,-12.774,-6.33,241.34,116.84,-8.06,257.58,101.27,19.5045,1.9882,21.08,11.85,0.8,-4.7095,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.4,344,14.6889,-6.9594,419.6924,-6.66,241.99,119.83,-8.25,258.54,101.56,19.522,1.9788,21.1,12.14,0.83,-4.8331,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.4382,345,14.6026,-4.1175,74.3525,-7.0,242.64,121.8,-8.44,259.5,101.84,19.5395,1.9731,21.12,12.43,0.85,-4.9369,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.4744,346,14.5075,-6.0507,-53.47,-7.36,243.28,123.05,-8.64,260.46,102.13,19.5571,1.9714,21.14,12.74,0.88,-5.0495,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.5045,347,14.4148,-6.0047,1.5292,-7.72,243.9,123.83,-8.84,261.41,102.42,19.5744,2.0574,21.16,13.06,0.91,-5.1597,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.532,348,14.3242,-5.1934,29.494,-8.1,244.51,124.31,-9.05,262.37,102.71,19.5917,2.0392,21.16,13.4,0.94,-5.2674,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.5729,349,14.2383,-4.1689,25.0543,-8.49,245.11,124.6,-9.26,263.33,103.01,19.6088,2.0236,21.2,13.75,0.97,-5.3706,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.598,350,14.1543,-3.25,36.5485,-8.88,245.7,124.76,-9.48,264.28,103.3,19.6261,2.0114,21.22,14.11,1.0,-5.4717,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.6393,351,14.0728,-2.5386,17.2129,-9.28,246.28,124.86,-9.7,265.24,103.59,19.6434,2.0026,21.24,14.47,1.03,-5.5707,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.663,352,13.9918,-2.0822,19.3225,-9.67,246.86,124.91,-9.93,266.2,103.88,19.6607,1.9964,21.24,14.85,1.06,-5.6689,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.7061,353,13.9123,-1.807,6.3817,-10.07,247.44,124.94,-10.16,267.15,104.17,19.6778,1.9942,21.28,15.23,1.09,-5.7655,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.7373,354,13.8327,-1.6828,3.984,-10.46,248.01,124.96,-10.4,268.11,104.46,19.695,2.0804,21.3,15.61,1.13,-5.8623,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.762,355,13.7544,-1.6017,3.2829,-10.86,248.57,124.97,-10.64,269.06,104.76,19.7122,2.0633,21.32,16.0,1.16,-5.9578,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.8002,356,13.6756,-1.5893,0.3237,-11.25,249.14,124.97,-10.89,270.02,105.05,19.7296,2.0489,21.34,16.4,1.2,-6.054,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
11.8363,357,13.5987,-1.5438,1.2601,-11.64,249.69,124.97,-11.14,270.97,105.35,19.7471,2.0366,21.36,16.8,1.24,-6.1484,999.0,0.0,0.0,-0.02,0.0,manual,0,fixed
11.8693,358,13.5197,-2.197,-19.7566,-12.03,250.25,124.89,-11.4,271.93,105.65,19.7646,2.0277,21.38,17.2,1.27,-6.2449,999.0,0.0,0.0,-0.03,0.0,manual,0,fixed
11.894,359,13.4409,-2.4864,-11.7553,-12.41,250.81,124.67,-11.66,272.88,105.94,19.782,2.0213,21.38,17.6,1.31,-6.3411,999.0,0.0,0.0,-0.05,0.0,manual,0,fixed
11.9348,360,13.3888,-3.3297,-20.638,-12.78,251.36,124.29,-11.93,273.83,106.23,19.7992,2.0192,21.42,18.0,1.34,-6.4104,999.0,0.0,0.0,-0.07,0.0,manual,0,fixed
11.9686,361,13.3554,-4.2798,-28.1341,-13.15,251.92,123.67,-12.2,274.78,106.52,19.8162,2.1038,21.42,18.4,1.38,-6.4608,999.0,0.0,0.0,-0.08,0.0,manual,0,fixed
11.993,362,13.3595,4.5822,363.5457,-13.51,252.48,122.86,-12.48,275.73,106.82,19.8331,2.0859,21.44,18.79,1.41,-6.4736,999.0,0.0,0.0,-0.1,0.0,manual,0,fixed
12.0343,363,13.0216,-8.7537,-322.554,-13.85,253.04,121.84,-12.77,276.69,107.11,19.8499,2.0713,21.48,19.18,1.47,-6.8283,999.0,0.0,0.0,-0.12,0.0,manual,0,fixed
12.0683,364,12.7851,-8.2917,13.5984,-14.18,253.6,120.6,-13.06,277.64,107.41,19.8671,2.0596,21.5,19.58,1.53,-7.082,999.0,0.0,0.0,-0.13,0.0,manual,0,fixed
12.093,365,12.572,-8.2968,-0.208,-14.48,254.15,119.17,-13.35,278.59,107.71,19.8843,2.1064,21.52,19.97,1.59,-7.3124,999.0,0.0,0.0,-0.15,0.0,manual,0,fixed
12.1342,366,12.386,-9.0129,-17.358,-14.77,254.7,117.57,-13.65,279.53,108.01,19.9017,2.0873,21.54,20.37,1.64,-7.5157,999.0,0.0,0.0,-0.17,0.0,manual,0,fixed
12.159,367,12.1985,-9.7451,-29.6107,-15.03,255.26,115.75,-13.95,280.48,108.31,19.9193,2.0717,21.56,20.76,1.7,-7.7207,999.0,0.0,0.0,-0.18,0.0,manual,0,fixed
12.203,368,12.0265,-9.9131,-3.8126,-15.27,255.81,113.78,-14.26,281.43,108.61,19.9369,2.0605,21.58,21.15,1.76,-7.9104,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.225,369,11.8916,-2.8699,320.9589,-15.5,256.36,112.13,-14.58,282.38,108.9,19.9545,2.0544,21.6,21.54,1.81,-8.0629,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.2666,370,11.759,-2.6906,4.3098,-15.72,256.91,111.23,-14.89,283.32,109.19,19.9722,2.0523,21.62,21.94,1.87,-8.2132,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.291,371,11.6413,-2.5479,5.8438,-15.94,257.45,110.73,-15.22,284.27,109.48,19.9899,2.0536,21.64,22.34,1.92,-8.3486,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.3319,372,11.5009,-3.0392,-12.0074,-16.15,257.99,110.48,-15.55,285.21,109.77,20.0075,2.142,21.66,22.74,1.98,-8.5066,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.357,373,11.3956,-2.3279,28.3592,-16.35,258.53,110.33,-15.88,286.15,110.07,20.0251,2.1273,21.68,23.14,2.03,-8.6294,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.3903,374,11.2533,-2.9356,-18.2236,-16.55,259.06,110.27,-16.22,287.1,110.37,20.0427,2.1143,21.7,23.56,2.09,-8.7894,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.4311,375,11.1542,-2.0411,21.9551,-16.75,259.58,110.22,-16.57,288.04,110.68,20.0603,2.1026,21.72,23.97,2.15,-8.9061,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.456,376,11.013,-2.8416,-32.1292,-16.94,260.1,110.22,-16.92,288.98,110.98,20.078,2.0933,21.74,24.39,2.21,-9.0649,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.4939,377,10.9158,-1.9551,23.397,-17.13,260.61,110.2,-17.27,289.92,111.27,20.0956,2.087,21.76,24.82,2.27,-9.1799,999.0,0.0,0.0,0.0,0.0,manual,0,fixed
12.5221,378,10.7844,-2.6299,-23.9029,-17.32,261.12,110.21,-17.64,290.86,111.57,20.1133,2.0844,21.78,25.25,2.34,-9.3288,999.0,0.05,0.0,0.0,0.05,manual,0,fixed
12.5626,379,10.6786,-2.1176,12.6351,-17.5,261.62,110.19,-18.0,291.79,111.87,20.1308,2.1685,21.8,25.69,2.41,-9.4522,999.0,0.1,0.0,0.0,0.1,manual,0,fixed
12.588,380,10.5743,-2.0871,1.1996,-17.68,262.12,110.21,-18.37,292.73,112.17,20.1481,2.1509,21.8,26.13,2.47,-9.5738,999.0,0.15,0.0,0.0,0.15,manual,0,fixed
12.6288,381,10.479,-1.9043,4.4784,-17.87,262.62,110.19,-18.75,293.66,112.47,20.1653,2.1364,21.84,26.57,2.54,-9.6863,999.0,0.2,0.0,0.0,0.2,manual,0,fixed
12.653,382,10.3946,-1.6895,8.8838,-18.05,263.11,110.22,-19.13,294.6,112.77,20.1825,2.1239,21.84,27.02,2.6,-9.7879,999.0,0.25,0.0,0.0,0.25,manual,0,fixed
12.6907,383,10.3219,-1.454,6.2452,-18.23,263.59,110.19,-19.52,295.53,113.07,20.1996,2.1146,21.88,27.48,2.66,-9.8777,999.0,0.3,0.0,0.0,0.3,manual,0,fixed
12.7273,384,10.2618,-1.2016,6.9056,-18.4,264.07,110.22,-19.91,296.46,113.37,20.2167,2.1095,21.88,27.94,2.72,-9.9549,999.0,0.35,0.0,0.0,0.35,manual,0,fixed
12.752,385,10.2149,-0.937,10.696,-18.58,264.55,110.19,-20.31,297.39,113.67,20.2337,2.1074,21.92,28.4,2.78,-10.0188,999.0,0.4,0.0,0.0,0.4,manual,0,fixed
12.7927,386,10.182,-0.6595,6.8183,-18.76,265.03,110.22,-20.71,298.32,113.97,20.2508,2.1927,21.94,28.86,2.83,-10.0689,999.0,0.45,0.0,0.0,0.45,manual,0,fixed
12.818,387,10.1635,-0.3699,11.4653,-18.93,265.51,110.19,-21.12,299.25,114.27,20.2681,2.1769,21.96,29.32,2.89,-10.1047,999.0,0.5,0.0,0.0,0.5,manual,0,fixed
12.8593,388,10.1602,-0.0661,7.3469,-19.11,265.99,110.22,-21.53,300.17,114.58,20.2856,2.1631,21.98,29.79,2.93,-10.1254,999.0,0.55,0.0,0.0,0.55,manual,0,fixed
12.884,389,10.1728,0.2527,12.9198,-19.28,266.46,110.19,-21.95,301.1,114.88,20.3029,2.1502,21.98,30.25,2.97,-10.1301,999.0,0.6,0.0,0.0,0.6,manual,0,fixed
